date,mkd_id,district,mkd_lat,mkd_lon,geo_key,avg_temp_c,min_temp_c,max_temp_c,heating_degree_days,precipitation_mm,relative_humidity,cloudiness_hours,wind_speed_ms,wind_load_subzero,operational_period
2024-05-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.18,-6.34,1.75,20.18,1.34,80.8,9.5,4.15,9.046,Переходный период
2024-05-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.11,-2.85,5.38,16.89,0.79,72.5,13.3,4.97,0.0,Переходный период
2024-05-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.95,-3.49,6.3,16.05,0.8,56.5,7.8,2.55,0.0,Переходный период
2024-05-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.47,-4.26,0.72,19.47,1.16,74.5,17.7,5.09,7.471,Переходный период
2024-05-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.39,-4.93,5.38,17.61,0.12,55.9,10.9,3.86,0.0,Переходный период
2024-05-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.0,-2.56,3.27,17.0,0.27,67.4,14.3,2.37,0.0,Переходный период
2024-05-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.79,-3.29,4.6,17.21,0.41,62.8,13.8,2.09,0.0,Переходный период
2024-05-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.67,-3.21,3.96,18.67,2.56,90.3,13.1,4.42,2.964,Переходный период
2024-05-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.31,-3.86,5.46,15.69,0.81,68.1,8.6,3.87,0.0,Переходный период
2024-05-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.44,-6.27,3.11,18.44,4.92,80.9,13.2,6.64,2.93,Переходный период
2024-05-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.22,-3.0,4.38,16.78,1.24,71.7,14.8,2.21,0.0,Переходный период
2024-05-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.97,-2.0,5.86,16.03,0.1,74.3,6.9,3.33,0.0,Переходный период
2024-05-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.92,-0.99,6.76,16.08,0.28,63.3,9.9,3.48,0.0,Переходный период
2024-05-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.42,-2.33,5.97,15.58,0.9,59.2,14.0,2.54,0.0,Переходный период
2024-05-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.07,-4.57,0.95,19.07,0.19,68.2,6.7,4.32,4.608,Переходный период
2024-05-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.61,-6.18,3.15,19.61,0.09,78.5,10.0,3.56,5.753,Переходный период
2024-05-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.28,-1.54,6.45,15.72,0.46,62.2,11.0,3.03,0.0,Переходный период
2024-05-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.59,-2.26,4.96,15.41,0.23,63.7,10.3,3.58,0.0,Переходный период
2024-05-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.33,-1.88,8.59,13.67,0.02,68.9,10.6,4.42,0.0,Переходный период
2024-05-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.01,-4.16,5.08,15.99,0.54,64.7,7.4,3.12,0.0,Переходный период
2024-05-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.25,-3.54,6.48,15.75,0.49,78.1,9.9,3.01,0.0,Переходный период
2024-05-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.38,-5.19,5.15,17.62,1.37,61.1,14.1,4.67,0.0,Переходный период
2024-05-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.36,-0.88,7.76,14.64,0.27,67.7,6.5,1.52,0.0,Переходный период
2024-05-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.05,-0.58,9.12,12.95,0.99,68.0,10.7,1.36,0.0,Переходный период
2024-06-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.43,-2.47,5.96,15.57,2.37,65.4,8.2,3.38,0.0,Летний режим
2024-06-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.86,-1.55,7.12,14.14,0.94,68.5,6.1,2.42,0.0,Летний режим
2024-06-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.08,0.41,9.75,12.92,6.09,71.0,4.1,4.34,0.0,Летний режим
2024-06-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.2,2.59,8.21,12.8,2.8,64.6,4.9,3.56,0.0,Летний режим
2024-06-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.96,-0.12,7.06,13.04,1.95,61.8,5.5,3.09,0.0,Летний режим
2024-06-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.22,0.85,10.09,12.78,4.87,70.1,6.3,5.3,0.0,Летний режим
2024-06-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.27,-7.11,1.66,19.27,0.91,82.8,9.6,6.25,7.906,Летний режим
2024-06-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.12,-1.59,3.5,16.88,1.19,60.5,8.3,0.98,0.0,Летний режим
2024-06-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.6,0.56,9.4,13.4,4.46,67.1,6.8,4.01,0.0,Летний режим
2024-06-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.63,-2.16,4.09,16.37,3.23,61.4,9.9,4.53,0.0,Летний режим
2024-06-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.74,1.06,10.07,12.26,0.39,61.7,6.4,2.5,0.0,Летний режим
2024-06-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.53,-2.48,5.74,14.47,1.03,61.5,10.8,2.69,0.0,Летний режим
2024-06-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.15,-3.98,5.31,15.85,0.76,59.5,11.2,2.91,0.0,Летний режим
2024-06-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.94,2.13,9.68,12.06,1.65,59.0,9.2,2.88,0.0,Летний режим
2024-06-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.76,-0.4,7.32,14.24,0.27,59.2,14.3,5.52,0.0,Летний режим
2024-06-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.37,-2.83,5.87,14.63,2.44,73.5,6.4,4.51,0.0,Летний режим
2024-06-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.07,-0.01,9.39,11.93,3.61,69.4,4.2,2.01,0.0,Летний режим
2024-06-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.72,1.31,8.84,13.28,0.75,55.7,9.6,2.68,0.0,Летний режим
2024-06-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.34,0.56,5.87,14.66,1.3,67.0,10.1,3.66,0.0,Летний режим
2024-06-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.61,-1.09,7.42,14.39,1.96,62.3,11.5,4.54,0.0,Летний режим
2024-06-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.88,-0.12,6.84,15.12,2.32,57.2,6.0,2.51,0.0,Летний режим
2024-06-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.88,5.22,11.54,10.12,3.04,69.9,7.2,2.78,0.0,Летний режим
2024-06-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.5,1.69,11.46,10.5,2.09,70.7,10.2,3.2,0.0,Летний режим
2024-06-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.68,2.94,10.47,12.32,2.88,58.7,7.1,1.89,0.0,Летний режим
2024-06-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.67,-0.04,7.91,13.33,1.63,66.2,9.9,4.48,0.0,Летний режим
2024-06-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.51,2.16,10.07,11.49,1.47,66.3,5.7,4.05,0.0,Летний режим
2024-06-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.57,2.33,9.35,12.43,1.37,64.2,3.5,3.6,0.0,Летний режим
2024-06-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.14,4.43,10.13,10.86,0.23,60.3,4.9,3.61,0.0,Летний режим
2024-06-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.98,2.68,11.73,11.02,1.47,56.3,3.4,3.62,0.0,Летний режим
2024-06-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.2,3.28,8.94,11.8,2.29,57.6,5.9,3.24,0.0,Летний режим
2024-07-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.78,1.17,8.66,12.22,4.28,55.0,8.2,4.07,0.0,Летний режим
2024-07-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.17,0.85,9.94,10.83,2.9,52.1,2.5,1.42,0.0,Летний режим
2024-07-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.34,-0.05,11.27,11.66,2.06,57.2,10.4,3.1,0.0,Летний режим
2024-07-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.92,-0.66,6.1,14.08,1.21,55.2,4.6,4.59,0.0,Летний режим
2024-07-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.9,3.06,9.43,11.1,0.18,53.4,3.5,3.69,0.0,Летний режим
2024-07-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.24,3.21,12.41,8.76,2.72,65.8,5.8,4.06,0.0,Летний режим
2024-07-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.04,1.46,10.73,11.96,1.27,68.7,8.8,1.63,0.0,Летний режим
2024-07-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.06,1.94,10.95,10.94,0.68,65.3,7.4,3.1,0.0,Летний режим
2024-07-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.22,0.71,10.26,11.78,1.84,49.2,2.6,2.85,0.0,Летний режим
2024-07-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.2,3.21,12.16,10.8,1.89,61.0,5.5,2.52,0.0,Летний режим
2024-07-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.38,3.71,11.26,11.62,0.58,62.7,10.8,1.56,0.0,Летний режим
2024-07-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,10.43,7.67,12.86,7.57,2.09,59.5,6.8,2.7,0.0,Летний режим
2024-07-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.63,5.07,12.36,10.37,0.36,64.2,12.3,3.01,0.0,Летний режим
2024-07-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.02,1.15,9.33,10.98,1.8,66.3,10.4,4.71,0.0,Летний режим
2024-07-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.5,1.27,11.11,10.5,2.77,51.8,8.4,2.03,0.0,Летний режим
2024-07-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.21,3.1,10.18,10.79,0.91,62.2,9.8,3.27,0.0,Летний режим
2024-07-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.31,6.54,12.12,8.69,3.39,74.4,8.7,3.11,0.0,Летний режим
2024-07-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.08,3.39,8.09,11.92,1.51,61.7,7.7,3.7,0.0,Летний режим
2024-07-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.95,-0.51,9.62,12.05,1.35,75.1,5.1,3.47,0.0,Летний режим
2024-07-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.03,1.74,11.01,9.97,1.09,64.8,6.2,2.96,0.0,Летний режим
2024-07-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.91,2.83,10.28,11.09,1.02,64.5,8.4,1.48,0.0,Летний режим
2024-07-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.3,1.32,10.82,11.7,0.17,67.6,0.9,2.66,0.0,Летний режим
2024-07-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.46,0.06,7.74,13.54,2.07,73.8,6.3,4.2,0.0,Летний режим
2024-07-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.26,3.28,9.91,10.74,2.52,67.4,6.3,4.02,0.0,Летний режим
2024-07-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.42,0.91,10.41,11.58,0.3,56.1,7.7,3.45,0.0,Летний режим
2024-07-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.94,5.09,13.01,9.06,3.4,48.9,7.2,2.11,0.0,Летний режим
2024-07-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.69,-0.57,9.35,12.31,0.96,63.4,9.3,5.98,0.0,Летний режим
2024-07-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.96,3.71,10.79,10.04,1.14,68.2,8.8,4.61,0.0,Летний режим
2024-07-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.27,1.74,10.44,10.73,1.02,65.9,7.0,1.28,0.0,Летний режим
2024-07-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.33,1.52,10.49,11.67,2.11,65.3,6.6,4.07,0.0,Летний режим
2024-07-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.27,3.53,12.57,8.73,0.46,60.5,9.8,4.88,0.0,Летний режим
2024-08-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.54,5.19,12.53,8.46,5.25,57.2,8.4,3.31,0.0,Летний режим
2024-08-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.9,1.6,9.21,11.1,0.37,74.2,7.2,4.42,0.0,Летний режим
2024-08-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.03,3.68,10.38,10.97,2.12,67.1,6.1,3.85,0.0,Летний режим
2024-08-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.19,1.18,6.43,13.81,4.64,62.4,6.3,3.78,0.0,Летний режим
2024-08-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.72,3.8,12.65,9.28,1.1,70.5,7.2,5.29,0.0,Летний режим
2024-08-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.1,3.52,12.03,10.9,5.78,68.7,5.9,2.89,0.0,Летний режим
2024-08-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.06,2.6,13.19,8.94,0.3,70.1,4.8,2.72,0.0,Летний режим
2024-08-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.65,3.28,10.46,11.35,1.32,64.1,6.5,3.83,0.0,Летний режим
2024-08-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.11,4.85,10.18,9.89,1.58,70.3,9.0,3.62,0.0,Летний режим
2024-08-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.94,3.94,12.79,10.06,1.75,61.3,2.7,3.13,0.0,Летний режим
2024-08-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.0,3.84,11.52,10.0,2.71,73.6,10.7,4.95,0.0,Летний режим
2024-08-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.54,3.46,9.33,11.46,2.13,73.3,4.3,2.94,0.0,Летний режим
2024-08-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.19,1.79,8.73,11.81,1.13,57.4,3.4,4.69,0.0,Летний режим
2024-08-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.44,-0.27,7.81,12.56,2.15,60.9,6.0,3.92,0.0,Летний режим
2024-08-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.38,3.32,10.54,10.62,0.41,65.7,6.5,3.66,0.0,Летний режим
2024-08-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.78,2.39,8.91,12.22,1.78,60.0,7.0,2.95,0.0,Летний режим
2024-08-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.76,4.92,10.69,10.24,0.88,61.4,3.2,2.36,0.0,Летний режим
2024-08-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.08,1.02,7.64,13.92,3.05,61.4,2.8,2.45,0.0,Летний режим
2024-08-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.92,4.81,12.42,9.08,1.8,74.9,11.9,4.77,0.0,Летний режим
2024-08-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.63,3.69,10.77,10.37,1.06,61.2,5.1,3.01,0.0,Летний режим
2024-08-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.89,4.2,11.25,11.11,1.52,63.5,4.0,3.02,0.0,Летний режим
2024-08-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.55,-0.69,9.57,12.45,5.41,62.2,5.3,1.87,0.0,Летний режим
2024-08-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.43,-0.88,9.27,12.57,0.9,67.9,6.9,2.31,0.0,Летний режим
2024-08-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.9,2.27,10.28,12.1,1.44,62.4,11.5,2.92,0.0,Летний режим
2024-08-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.52,1.98,9.88,10.48,2.31,48.9,3.0,2.12,0.0,Летний режим
2024-08-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.78,2.17,11.58,11.22,1.05,66.3,6.3,4.3,0.0,Летний режим
2024-08-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.01,1.03,9.79,10.99,5.05,62.0,0.0,1.75,0.0,Летний режим
2024-08-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.71,3.9,12.02,10.29,2.36,84.3,7.5,4.42,0.0,Летний режим
2024-08-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.21,1.8,11.77,10.79,2.84,62.1,7.9,2.29,0.0,Летний режим
2024-08-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.43,2.31,11.7,10.57,0.7,61.5,3.0,1.04,0.0,Летний режим
2024-08-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.02,0.2,10.5,11.98,0.27,71.5,9.3,3.26,0.0,Летний режим
2024-09-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.47,-1.56,6.72,13.53,0.76,76.1,10.6,2.9,0.0,Переходный период
2024-09-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,8.04,2.4,10.58,9.96,0.92,78.3,10.4,3.86,0.0,Переходный период
2024-09-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.82,4.6,10.95,10.18,0.58,58.2,14.4,2.14,0.0,Переходный период
2024-09-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.2,-2.55,7.03,14.8,0.45,62.2,13.3,3.55,0.0,Переходный период
2024-09-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.33,1.27,8.56,12.67,0.9,68.7,11.7,4.56,0.0,Переходный период
2024-09-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,9.07,4.1,14.05,8.93,1.26,70.1,14.4,4.51,0.0,Переходный период
2024-09-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,7.42,3.94,9.57,10.58,0.55,68.5,12.5,3.96,0.0,Переходный период
2024-09-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.97,3.32,9.6,11.03,0.11,60.6,11.6,5.05,0.0,Переходный период
2024-09-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.85,-1.14,4.27,16.15,1.8,64.3,14.0,0.75,0.0,Переходный период
2024-09-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.64,1.5,9.46,13.36,0.03,69.9,8.6,2.01,0.0,Переходный период
2024-09-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.94,-0.22,7.32,14.06,0.22,63.2,15.2,2.75,0.0,Переходный период
2024-09-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.83,-1.08,8.45,13.17,0.34,61.9,11.9,2.17,0.0,Переходный период
2024-09-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.74,-0.08,9.27,13.26,0.63,65.7,3.2,4.75,0.0,Переходный период
2024-09-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,6.32,2.85,10.67,11.68,0.59,69.3,11.0,4.38,0.0,Переходный период
2024-09-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.87,0.66,8.54,14.13,2.1,64.1,8.6,2.74,0.0,Переходный период
2024-09-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.22,-0.71,8.22,13.78,0.62,59.6,10.3,3.46,0.0,Переходный период
2024-09-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.03,-2.88,7.64,14.97,0.18,62.8,15.2,2.74,0.0,Переходный период
2024-09-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.08,-3.2,4.58,15.92,0.09,63.5,11.8,5.28,0.0,Переходный период
2024-09-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.73,0.65,9.09,13.27,0.27,65.2,18.2,1.41,0.0,Переходный период
2024-09-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.7,-0.74,8.68,12.3,0.17,61.2,9.1,3.12,0.0,Переходный период
2024-09-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.88,-0.66,7.3,14.12,0.42,63.4,10.9,3.85,0.0,Переходный период
2024-09-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.92,2.35,9.01,12.08,0.37,61.7,12.0,2.42,0.0,Переходный период
2024-09-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.04,-1.5,8.01,14.96,1.35,67.3,14.2,3.25,0.0,Переходный период
2024-09-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.35,-0.28,8.29,13.65,1.95,56.3,11.4,5.14,0.0,Переходный период
2024-09-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.37,-5.04,2.58,17.63,0.11,60.2,13.6,1.89,0.0,Переходный период
2024-09-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.83,-2.56,8.67,14.17,2.0,70.5,7.8,2.26,0.0,Переходный период
2024-09-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,5.79,1.85,8.08,12.21,1.48,49.2,12.6,1.93,0.0,Переходный период
2024-09-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.96,-1.55,6.16,16.04,0.09,66.0,17.4,2.78,0.0,Переходный период
2024-09-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.63,-0.51,6.38,14.37,1.65,65.9,13.3,5.56,0.0,Переходный период
2024-09-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.35,-1.4,6.21,14.65,0.54,54.0,11.4,3.77,0.0,Переходный период
2024-10-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.15,-1.04,4.68,15.85,2.06,65.5,11.0,1.82,0.0,Отопительный сезон
2024-10-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.82,-1.83,6.39,15.18,2.83,50.0,15.1,2.11,0.0,Отопительный сезон
2024-10-03,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.04,-1.4,6.98,15.96,0.5,81.6,11.2,5.14,0.0,Отопительный сезон
2024-10-04,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.11,-2.15,4.6,16.89,2.3,75.3,13.2,3.64,0.0,Отопительный сезон
2024-10-05,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.01,-3.07,6.97,15.99,0.59,74.8,10.3,3.51,0.0,Отопительный сезон
2024-10-06,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.46,-4.27,5.78,16.54,0.76,62.1,11.0,2.88,0.0,Отопительный сезон
2024-10-07,MKD-002,СВАО,55.821,37.626,55.821_37.626,1.9,-3.18,5.7,16.1,0.4,69.7,10.4,2.65,0.0,Отопительный сезон
2024-10-08,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.75,-8.11,2.26,19.75,0.24,90.6,9.7,5.42,9.492,Отопительный сезон
2024-10-09,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.86,-3.79,3.15,17.14,2.21,68.9,11.4,2.94,0.0,Отопительный сезон
2024-10-10,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.95,-2.39,7.22,15.05,2.86,71.8,14.4,3.41,0.0,Отопительный сезон
2024-10-11,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.19,-0.96,6.15,15.81,0.24,71.8,8.9,3.67,0.0,Отопительный сезон
2024-10-12,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.86,-0.5,6.88,15.14,0.76,66.0,12.4,3.15,0.0,Отопительный сезон
2024-10-13,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.79,-5.33,4.74,17.21,1.89,67.1,13.2,4.76,0.0,Отопительный сезон
2024-10-14,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.29,-2.22,6.73,15.71,0.18,69.0,16.4,4.51,0.0,Отопительный сезон
2024-10-15,MKD-002,СВАО,55.821,37.626,55.821_37.626,3.05,-1.29,6.05,14.95,1.63,53.5,10.1,5.16,0.0,Отопительный сезон
2024-10-16,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.26,-3.14,3.78,18.26,0.11,83.0,3.6,8.55,2.202,Отопительный сезон
2024-10-17,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.14,-6.11,3.44,17.86,0.4,63.6,8.0,2.19,0.0,Отопительный сезон
2024-10-18,MKD-002,СВАО,55.821,37.626,55.821_37.626,4.61,1.88,6.73,13.39,0.78,73.1,14.9,3.51,0.0,Отопительный сезон
2024-10-19,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.7,-4.27,3.29,18.7,1.48,77.1,9.4,3.8,2.665,Отопительный сезон
2024-10-20,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.99,-6.77,0.2,20.99,1.44,79.1,10.1,2.82,8.431,Отопительный сезон
2024-10-21,MKD-002,СВАО,55.821,37.626,55.821_37.626,2.05,-0.64,4.54,15.95,1.11,62.3,5.8,2.14,0.0,Отопительный сезон
2024-10-22,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.21,-3.44,4.23,18.21,0.7,80.3,12.9,4.36,0.932,Отопительный сезон
2024-10-23,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.85,-7.53,1.49,20.85,0.55,86.6,10.5,4.06,11.555,Отопительный сезон
2024-10-24,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.67,-8.36,0.16,20.67,0.46,86.4,6.4,4.33,11.576,Отопительный сезон
2024-10-25,MKD-002,СВАО,55.821,37.626,55.821_37.626,-0.36,-3.78,2.3,18.36,0.73,76.8,13.9,4.92,1.761,Отопительный сезон
2024-10-26,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.18,-7.73,-0.94,21.18,1.23,90.7,9.5,4.11,13.075,Отопительный сезон
2024-10-27,MKD-002,СВАО,55.821,37.626,55.821_37.626,-2.44,-7.07,0.83,20.44,0.29,83.1,8.1,4.93,12.019,Отопительный сезон
2024-10-28,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.58,-9.57,0.64,21.58,1.05,76.5,10.2,4.44,15.892,Отопительный сезон
2024-10-29,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.41,-6.12,2.15,19.41,0.92,83.5,12.7,5.75,8.096,Отопительный сезон
2024-10-30,MKD-002,СВАО,55.821,37.626,55.821_37.626,-1.78,-4.37,0.63,19.78,0.24,81.3,10.2,5.17,9.179,Отопительный сезон
2024-10-31,MKD-002,СВАО,55.821,37.626,55.821_37.626,-4.58,-8.61,-1.19,22.58,3.51,66.6,6.4,3.75,17.161,Отопительный сезон
2024-11-01,MKD-002,СВАО,55.821,37.626,55.821_37.626,0.27,-3.73,4.34,17.73,0.53,62.0,9.4,3.39,0.0,Отопительный сезон
2024-11-02,MKD-002,СВАО,55.821,37.626,55.821_37.626,-3.68,-7.3,0.2,21.68,0.22,81.1,15.8,4.77,17.547,Отопительный сезон
